return_type,msme_id,tax_period,filing_date,due_date,delay_days,total_sales_declared,tax_paid_cash,tax_paid_itc
GSTR-3B,MSME_19902,032026,2026-03-18,2026-04-20,0,726633.42,29791.3,46847.96
GSTR-3B,MSME_19902,042026,2026-04-19,2026-05-20,0,898852.91,40610.17,88181.24
GSTR-3B,MSME_19903,042026,2026-05-16,2026-05-20,0,1508486.89,53007.14,190479.56
GSTR-3B,MSME_19904,122025,2026-01-20,2026-01-20,0,1295754.48,28364.7,133200.52
GSTR-3B,MSME_19904,012026,2026-01-15,2026-02-20,0,585460.0,14852.03,30331.81
GSTR-3B,MSME_19904,022026,2026-02-18,2026-03-20,0,148313.92,4064.12,19974.06
GSTR-3B,MSME_19904,032026,2026-03-20,2026-04-20,0,945973.0,27378.28,76560.98
GSTR-3B,MSME_19904,042026,2026-04-18,2026-05-20,0,562277.67,17414.59,28958.75
GSTR-3B,MSME_19905,022026,2026-03-20,2026-03-20,0,1720487.47,37505.66,224724.14
GSTR-3B,MSME_19905,032026,2026-03-15,2026-04-20,0,1504513.59,17176.41,217001.58
GSTR-3B,MSME_19905,042026,2026-04-16,2026-05-20,0,1911976.54,76613.25,244223.82
GSTR-3B,MSME_19906,032026,2026-04-20,2026-04-20,0,146667.31,1833.91,15469.2
GSTR-3B,MSME_19906,042026,2026-04-20,2026-05-20,0,946736.02,45131.16,108053.69
GSTR-3B,MSME_19907,042026,2026-05-17,2026-05-20,0,842610.45,18692.79,53965.0
GSTR-3B,MSME_19908,032026,2026-04-18,2026-04-20,0,1911222.98,82622.18,99104.76
GSTR-3B,MSME_19908,042026,2026-04-20,2026-05-20,0,1295379.02,59453.78,182369.37
GSTR-3B,MSME_19909,042026,2026-05-19,2026-05-20,0,288192.92,12580.32,17350.68
GSTR-3B,MSME_19910,032026,2026-04-19,2026-04-20,0,537797.62,11946.76,64819.73
GSTR-3B,MSME_19910,042026,2026-04-17,2026-05-20,0,1540854.23,73768.28,222224.91
GSTR-3B,MSME_19911,042026,2026-05-15,2026-05-20,0,480347.22,14375.38,34085.36
GSTR-3B,MSME_19912,122025,2026-01-20,2026-01-20,0,1662861.66,81628.64,234276.07
GSTR-3B,MSME_19912,012026,2026-01-20,2026-02-20,0,1198477.03,32461.14,89696.25
GSTR-3B,MSME_19912,022026,2026-02-19,2026-03-20,0,1073186.37,35279.82,102241.69
GSTR-3B,MSME_19912,032026,2026-03-16,2026-04-20,0,573588.63,13886.74,53733.04
GSTR-3B,MSME_19912,042026,2026-04-15,2026-05-20,0,1833706.59,53260.84,125043.98
GSTR-3B,MSME_19913,032026,2026-04-15,2026-04-20,0,1260443.52,54532.6,160720.5
GSTR-3B,MSME_19913,042026,2026-04-15,2026-05-20,0,1545580.02,55435.96,207301.29
GSTR-3B,MSME_19914,012026,2026-02-16,2026-02-20,0,1154241.01,34449.48,104129.94
GSTR-3B,MSME_19914,022026,2026-02-19,2026-03-20,0,894034.82,33183.23,104234.48
GSTR-3B,MSME_19914,032026,2026-03-16,2026-04-20,0,405462.84,11121.55,24625.35
GSTR-3B,MSME_19914,042026,2026-04-17,2026-05-20,0,1152831.23,36098.87,75227.38
GSTR-3B,MSME_19915,122025,2026-01-16,2026-01-20,0,1396115.26,52693.64,82768.41
GSTR-3B,MSME_19915,012026,2026-01-20,2026-02-20,0,319011.1,12308.45,45163.4
GSTR-3B,MSME_19915,022026,2026-02-19,2026-03-20,0,668275.82,32711.88,89848.13
GSTR-3B,MSME_19915,032026,2026-03-18,2026-04-20,0,1459357.79,63218.02,159365.54
GSTR-3B,MSME_19915,042026,2026-04-20,2026-05-20,0,406569.79,14456.15,42555.46
GSTR-3B,MSME_19916,012026,2026-02-18,2026-02-20,0,1464921.98,60820.34,118167.96
GSTR-3B,MSME_19916,022026,2026-02-19,2026-03-20,0,253891.97,6505.0,19452.52
GSTR-3B,MSME_19916,032026,2026-03-18,2026-04-20,0,148100.37,6070.48,9479.87
GSTR-3B,MSME_19916,042026,2026-04-15,2026-05-20,0,924466.08,22075.59,121172.11
GSTR-3B,MSME_19917,032026,2026-04-17,2026-04-20,0,408839.34,10281.73,45786.38
GSTR-3B,MSME_19917,042026,2026-04-17,2026-05-20,0,1130887.85,17296.6,100176.85
GSTR-3B,MSME_19918,012026,2026-02-16,2026-02-20,0,1984087.25,52081.02,180003.24
GSTR-3B,MSME_19918,022026,2026-02-16,2026-03-20,0,386961.18,9317.4,46715.82
GSTR-3B,MSME_19918,032026,2026-03-16,2026-04-20,0,877143.33,37864.26,122054.93
GSTR-3B,MSME_19918,042026,2026-04-18,2026-05-20,0,1509837.49,72991.83,178252.67
GSTR-3B,MSME_19919,022026,2026-03-15,2026-03-20,0,1379963.78,40262.03,206557.94
GSTR-3B,MSME_19919,032026,2026-03-18,2026-04-20,0,609630.43,20512.69,78925.84
GSTR-3B,MSME_19919,042026,2026-04-15,2026-05-20,0,1973098.5,60734.86,262872.47
GSTR-3B,MSME_19920,022026,2026-03-17,2026-03-20,0,395398.27,10801.08,37617.4
GSTR-3B,MSME_19920,032026,2026-03-20,2026-04-20,0,133072.98,1829.79,16722.83
GSTR-3B,MSME_19920,042026,2026-04-18,2026-05-20,0,116954.93,4054.29,9201.02
GSTR-3B,MSME_19921,032026,2026-04-19,2026-04-20,0,927720.99,45256.74,87339.05
GSTR-3B,MSME_19921,042026,2026-04-20,2026-05-20,0,653498.36,23989.95,63875.6
GSTR-3B,MSME_19922,012026,2026-02-20,2026-02-20,0,1156613.5,41872.17,89146.61
GSTR-3B,MSME_19922,022026,2026-02-15,2026-03-20,0,1926928.95,94749.08,256349.92
GSTR-3B,MSME_19922,032026,2026-03-15,2026-04-20,0,244770.13,12206.52,12810.51
GSTR-3B,MSME_19922,042026,2026-04-20,2026-05-20,0,416056.67,7479.0,32325.35
GSTR-3B,MSME_19923,022026,2026-03-20,2026-03-20,0,1644722.82,20560.23,232568.31
GSTR-3B,MSME_19923,032026,2026-03-23,2026-04-20,0,1781760.43,76339.81,209759.36
GSTR-3B,MSME_19923,042026,2026-04-22,2026-05-20,0,1874781.15,38760.86,234572.17
GSTR-3B,MSME_19924,012026,2026-02-18,2026-02-20,0,801244.2,14121.21,66078.51
GSTR-3B,MSME_19924,022026,2026-02-15,2026-03-20,0,1479000.88,34522.62,185927.17
GSTR-3B,MSME_19924,032026,2026-03-17,2026-04-20,0,981934.36,38429.02,143497.59
GSTR-3B,MSME_19924,042026,2026-04-20,2026-05-20,0,1232064.11,20645.99,129311.85
GSTR-3B,MSME_19925,032026,2026-04-16,2026-04-20,0,1700952.77,55549.54,103650.28
GSTR-3B,MSME_19925,042026,2026-04-19,2026-05-20,0,864057.93,22531.79,127644.99
GSTR-3B,MSME_19926,012026,2026-02-18,2026-02-20,0,244668.89,9325.18,18650.93
GSTR-3B,MSME_19926,022026,2026-02-18,2026-03-20,0,1812042.21,80891.18,110563.6
GSTR-3B,MSME_19926,032026,2026-03-19,2026-04-20,0,1715287.56,30943.51,122760.9
GSTR-3B,MSME_19926,042026,2026-04-19,2026-05-20,0,1060967.81,12802.04,77718.24
GSTR-3B,MSME_19927,022026,2026-03-17,2026-03-20,0,1722707.67,50549.05,229084.46
GSTR-3B,MSME_19927,032026,2026-03-16,2026-04-20,0,892370.23,14561.31,56078.59
GSTR-3B,MSME_19927,042026,2026-04-15,2026-05-20,0,222179.3,10270.04,28621.8
GSTR-3B,MSME_19928,032026,2026-04-20,2026-04-20,0,1595427.5,47193.15,95499.84
GSTR-3B,MSME_19928,042026,2026-04-17,2026-05-20,0,951555.79,44539.02,89212.49
GSTR-3B,MSME_19929,042026,2026-05-20,2026-05-20,0,858828.2,35964.53,106584.4
GSTR-3B,MSME_19930,012026,2026-02-15,2026-02-20,0,833977.78,33238.43,65168.19
GSTR-3B,MSME_19930,022026,2026-02-20,2026-03-20,0,1765691.87,22418.6,211539.08
GSTR-3B,MSME_19930,032026,2026-03-15,2026-04-20,0,129455.22,1348.68,9671.75
GSTR-3B,MSME_19930,042026,2026-04-17,2026-05-20,0,1300463.53,49803.52,159526.04
GSTR-3B,MSME_19931,042026,2026-05-17,2026-05-20,0,1182112.27,56770.07,97742.24
GSTR-3B,MSME_19932,012026,2026-02-17,2026-02-20,0,1054712.71,16621.41,143059.31
GSTR-3B,MSME_19932,022026,2026-02-19,2026-03-20,0,547402.73,24286.05,43328.58
GSTR-3B,MSME_19932,032026,2026-03-19,2026-04-20,0,409725.72,12125.76,55443.44
GSTR-3B,MSME_19932,042026,2026-04-20,2026-05-20,0,1181178.66,24691.41,97154.02
GSTR-3B,MSME_19933,012026,2026-02-20,2026-02-20,0,604056.42,10561.53,89441.91
GSTR-3B,MSME_19933,022026,2026-03-01,2026-03-20,0,686541.44,11825.81,42124.46
GSTR-3B,MSME_19933,032026,2026-03-26,2026-04-20,0,363704.25,5049.96,25837.68
GSTR-3B,MSME_19933,042026,2026-04-28,2026-05-20,0,240380.73,3013.14,29683.41
GSTR-3B,MSME_19934,042026,2026-05-18,2026-05-20,0,697356.81,29132.69,50582.77
GSTR-3B,MSME_19935,022026,2026-03-15,2026-03-20,0,1016846.63,25098.52,129626.35
GSTR-3B,MSME_19935,032026,2026-03-18,2026-04-20,0,577675.99,11915.19,57113.46
GSTR-3B,MSME_19935,042026,2026-04-17,2026-05-20,0,169905.25,7271.9,8707.13
GSTR-3B,MSME_19936,012026,2026-02-18,2026-02-20,0,1615924.07,64504.21,165555.88
GSTR-3B,MSME_19936,022026,2026-02-20,2026-03-20,0,1135762.7,29569.08,87480.89
GSTR-3B,MSME_19936,032026,2026-03-20,2026-04-20,0,909000.72,36066.13,59382.22
GSTR-3B,MSME_19936,042026,2026-04-17,2026-05-20,0,1344572.37,25307.48,174092.7
GSTR-3B,MSME_19937,122025,2026-01-20,2026-01-20,0,183833.34,3541.31,26784.99
GSTR-3B,MSME_19937,012026,2026-01-17,2026-02-20,0,244715.71,11682.31,30214.35
GSTR-3B,MSME_19937,022026,2026-02-20,2026-03-20,0,1802841.29,32041.22,145939.78
GSTR-3B,MSME_19937,032026,2026-03-19,2026-04-20,0,418361.76,12764.25,46446.05
GSTR-3B,MSME_19937,042026,2026-04-15,2026-05-20,0,1935706.78,72292.09,180042.46
GSTR-3B,MSME_19938,022026,2026-03-18,2026-03-20,0,298415.12,13220.34,27296.89
GSTR-3B,MSME_19938,032026,2026-03-16,2026-04-20,0,841162.6,29366.78,94761.48
GSTR-3B,MSME_19938,042026,2026-04-16,2026-05-20,0,1757863.27,57293.72,153204.98
GSTR-3B,MSME_19939,032026,2026-04-18,2026-04-20,0,1515870.56,46434.43,133828.74
GSTR-3B,MSME_19939,042026,2026-04-26,2026-05-20,0,1223135.34,26802.46,152724.37
GSTR-3B,MSME_19940,022026,2026-03-15,2026-03-20,0,1591097.42,59716.01,81493.84
GSTR-3B,MSME_19940,032026,2026-03-16,2026-04-20,0,1981076.26,95379.33,291948.01
GSTR-3B,MSME_19940,042026,2026-04-18,2026-05-20,0,1173305.28,41636.14,165120.96
GSTR-3B,MSME_19941,122025,2026-01-15,2026-01-20,0,1513756.57,67560.15,150615.61
GSTR-3B,MSME_19941,012026,2026-01-18,2026-02-20,0,310979.52,11133.5,40250.42
GSTR-3B,MSME_19941,022026,2026-02-20,2026-03-20,0,883110.99,34531.59,48293.35
GSTR-3B,MSME_19941,032026,2026-03-19,2026-04-20,0,553612.56,18950.44,80088.46
GSTR-3B,MSME_19941,042026,2026-04-15,2026-05-20,0,1091829.92,41923.15,81018.59
GSTR-3B,MSME_19942,022026,2026-03-16,2026-03-20,0,1544781.76,28684.05,143156.31
GSTR-3B,MSME_19942,032026,2026-03-15,2026-04-20,0,1815472.54,83305.86,252163.27
GSTR-3B,MSME_19942,042026,2026-04-15,2026-05-20,0,855149.24,19200.56,117756.47
GSTR-3B,MSME_19943,042026,2026-05-18,2026-05-20,0,956801.05,23738.53,55769.98
GSTR-3B,MSME_19944,022026,2026-03-16,2026-03-20,0,458244.37,15565.61,26633.08
GSTR-3B,MSME_19944,032026,2026-03-24,2026-04-20,0,1839021.61,70367.05,166718.62
GSTR-3B,MSME_19944,042026,2026-04-24,2026-05-20,0,212049.64,3114.39,10936.27
GSTR-3B,MSME_19945,122025,2026-01-17,2026-01-20,0,382767.6,16175.96,30501.88
GSTR-3B,MSME_19945,012026,2026-01-20,2026-02-20,0,1890291.38,63893.29,182152.15
GSTR-3B,MSME_19945,022026,2026-02-17,2026-03-20,0,241916.0,9479.45,13842.03
GSTR-3B,MSME_19945,032026,2026-03-17,2026-04-20,0,661249.85,14624.11,81004.73
GSTR-3B,MSME_19945,042026,2026-04-17,2026-05-20,0,629059.34,21843.34,61249.25
GSTR-3B,MSME_19946,012026,2026-02-17,2026-02-20,0,471832.74,15629.67,69716.34
GSTR-3B,MSME_19946,022026,2026-02-20,2026-03-20,0,1553093.11,58395.53,186247.46
GSTR-3B,MSME_19946,032026,2026-03-20,2026-04-20,0,1127833.87,56027.49,161118.65
GSTR-3B,MSME_19946,042026,2026-04-18,2026-05-20,0,104704.0,2664.89,11282.25
GSTR-3B,MSME_19947,012026,2026-02-16,2026-02-20,0,1153963.56,43321.84,88645.38
GSTR-3B,MSME_19947,022026,2026-02-18,2026-03-20,0,1741777.58,22525.79,161727.5
GSTR-3B,MSME_19947,032026,2026-03-16,2026-04-20,0,1854739.97,58063.26,154755.63
GSTR-3B,MSME_19947,042026,2026-04-16,2026-05-20,0,694384.37,9401.85,58128.48
GSTR-3B,MSME_19948,122025,2026-01-20,2026-01-20,0,886455.65,37325.76,100601.55
GSTR-3B,MSME_19948,012026,2026-01-19,2026-02-20,0,840933.08,12910.05,96562.21
GSTR-3B,MSME_19948,022026,2026-02-17,2026-03-20,0,1750256.52,51530.99,165753.76
GSTR-3B,MSME_19948,032026,2026-03-20,2026-04-20,0,1649874.54,52439.03,111456.94
GSTR-3B,MSME_19948,042026,2026-04-20,2026-05-20,0,516249.13,15953.64,48876.54
GSTR-3B,MSME_19949,032026,2026-04-18,2026-04-20,0,602466.27,26948.31,88229.15
GSTR-3B,MSME_19949,042026,2026-04-18,2026-05-20,0,572017.46,14729.49,51403.52
GSTR-3B,MSME_19950,042026,2026-05-18,2026-05-20,0,1801477.98,41990.33,149874.34
GSTR-3B,MSME_19951,042026,2026-05-20,2026-05-20,0,829494.05,10209.04,116826.44
GSTR-3B,MSME_19952,012026,2026-02-20,2026-02-20,0,1479669.71,71615.89,90852.23
GSTR-3B,MSME_19952,022026,2026-02-16,2026-03-20,0,478119.76,23595.51,37853.56
GSTR-3B,MSME_19952,032026,2026-03-20,2026-04-20,0,851234.54,9324.3,124969.37
GSTR-3B,MSME_19952,042026,2026-04-20,2026-05-20,0,312617.36,8767.88,29094.23
GSTR-3B,MSME_19953,042026,2026-05-16,2026-05-20,0,1481970.38,48532.76,90961.72
GSTR-3B,MSME_19954,012026,2026-02-17,2026-02-20,0,842342.6,37134.27,44317.27
GSTR-3B,MSME_19954,022026,2026-02-20,2026-03-20,0,717524.99,18250.43,40656.48
GSTR-3B,MSME_19954,032026,2026-03-17,2026-04-20,0,1237826.7,42979.47,159492.95
GSTR-3B,MSME_19954,042026,2026-04-20,2026-05-20,0,1164992.16,22352.05,138580.5
GSTR-3B,MSME_19955,032026,2026-04-17,2026-04-20,0,1758293.99,84227.43,101267.67
GSTR-3B,MSME_19955,042026,2026-04-19,2026-05-20,0,925505.25,15834.41,63368.89
GSTR-3B,MSME_19956,042026,2026-05-15,2026-05-20,0,912903.69,9150.3,99427.57
GSTR-3B,MSME_19957,122025,2026-01-17,2026-01-20,0,1694914.1,70096.25,127519.04
GSTR-3B,MSME_19957,012026,2026-01-23,2026-02-20,0,606906.65,18014.25,65254.96
GSTR-3B,MSME_19957,022026,2026-02-21,2026-03-20,0,1681755.95,50257.99,139364.47
GSTR-3B,MSME_19957,032026,2026-03-30,2026-04-20,0,265530.0,9697.04,31920.66
GSTR-3B,MSME_19957,042026,2026-04-28,2026-05-20,0,1875943.05,80224.07,263850.08
GSTR-3B,MSME_19958,032026,2026-04-16,2026-04-20,0,1209100.73,30460.79,113058.75
GSTR-3B,MSME_19958,042026,2026-04-17,2026-05-20,0,1005901.97,35171.18,137935.9
GSTR-3B,MSME_19959,022026,2026-03-15,2026-03-20,0,1964944.59,27408.19,191717.42
GSTR-3B,MSME_19959,032026,2026-03-17,2026-04-20,0,1246384.13,29097.27,72374.51
GSTR-3B,MSME_19959,042026,2026-04-18,2026-05-20,0,1835975.97,79440.68,265167.51
GSTR-3B,MSME_19960,032026,2026-04-17,2026-04-20,0,1152378.94,45052.55,99923.19
GSTR-3B,MSME_19960,042026,2026-04-15,2026-05-20,0,1526894.77,19054.55,116648.87
GSTR-3B,MSME_19961,042026,2026-05-17,2026-05-20,0,1200294.64,29922.12,103610.88
GSTR-3B,MSME_19962,012026,2026-02-16,2026-02-20,0,1134564.14,14253.89,133161.53
GSTR-3B,MSME_19962,022026,2026-02-17,2026-03-20,0,1172583.85,32426.02,109525.44
GSTR-3B,MSME_19962,032026,2026-03-17,2026-04-20,0,1680797.0,64940.52,155519.54
GSTR-3B,MSME_19962,042026,2026-04-19,2026-05-20,0,1187045.9,38451.05,74859.91
GSTR-3B,MSME_19963,012026,2026-02-19,2026-02-20,0,448321.76,13083.36,60476.81
GSTR-3B,MSME_19963,022026,2026-02-23,2026-03-20,0,309594.23,11228.77,40659.63
GSTR-3B,MSME_19963,032026,2026-03-25,2026-04-20,0,643226.31,31980.67,73040.97
GSTR-3B,MSME_19963,042026,2026-04-23,2026-05-20,0,1020239.84,34768.3,128317.32
GSTR-3B,MSME_19964,122025,2026-01-19,2026-01-20,0,710927.75,30086.89,47041.78
GSTR-3B,MSME_19964,012026,2026-01-19,2026-02-20,0,1077843.31,26101.4,85234.93
GSTR-3B,MSME_19964,022026,2026-02-20,2026-03-20,0,937507.9,34767.23,127329.95
GSTR-3B,MSME_19964,032026,2026-03-18,2026-04-20,0,1466997.94,29790.59,110135.3
GSTR-3B,MSME_19964,042026,2026-04-15,2026-05-20,0,955564.4,11175.84,81848.08
GSTR-3B,MSME_19965,012026,2026-02-20,2026-02-20,0,1182683.09,53638.0,99288.19
GSTR-3B,MSME_19965,022026,2026-02-17,2026-03-20,0,1422991.52,71095.87,173791.52
GSTR-3B,MSME_19965,032026,2026-03-19,2026-04-20,0,385316.52,10215.72,28899.69
GSTR-3B,MSME_19965,042026,2026-04-16,2026-05-20,0,1883781.3,35880.25,185318.07
GSTR-3B,MSME_19966,042026,2026-05-15,2026-05-20,0,363613.33,9076.12,39627.99
GSTR-3B,MSME_19967,122025,2026-01-18,2026-01-20,0,573849.27,12398.64,55572.26
GSTR-3B,MSME_19967,012026,2026-01-16,2026-02-20,0,1475975.67,32881.29,126730.11
GSTR-3B,MSME_19967,022026,2026-02-20,2026-03-20,0,1929071.16,34946.34,277649.17
GSTR-3B,MSME_19967,032026,2026-03-20,2026-04-20,0,835244.16,32491.86,92179.09
GSTR-3B,MSME_19967,042026,2026-04-18,2026-05-20,0,1507728.2,41627.41,81036.04
GSTR-3B,MSME_19968,012026,2026-02-19,2026-02-20,0,183893.71,2634.91,20782.92
GSTR-3B,MSME_19968,022026,2026-02-17,2026-03-20,0,1486314.15,67381.63,93855.61
GSTR-3B,MSME_19968,032026,2026-03-19,2026-04-20,0,321015.65,6062.15,44289.86
GSTR-3B,MSME_19968,042026,2026-04-19,2026-05-20,0,1144221.18,41859.9,146002.61
GSTR-3B,MSME_19969,022026,2026-03-18,2026-03-20,0,1510079.54,69139.06,191878.36
GSTR-3B,MSME_19969,032026,2026-03-19,2026-04-20,0,545246.94,12547.5,42878.45
GSTR-3B,MSME_19969,042026,2026-04-15,2026-05-20,0,1536401.02,29874.29,217890.34
GSTR-3B,MSME_19970,022026,2026-03-15,2026-03-20,0,439853.92,7928.26,47229.89
GSTR-3B,MSME_19970,032026,2026-03-16,2026-04-20,0,329700.25,13805.08,34422.18
GSTR-3B,MSME_19970,042026,2026-04-17,2026-05-20,0,443372.73,11795.33,38730.13
GSTR-3B,MSME_19971,032026,2026-04-16,2026-04-20,0,1228160.78,42788.45,180129.39
GSTR-3B,MSME_19971,042026,2026-04-27,2026-05-20,0,1359151.35,38930.73,99293.88
GSTR-3B,MSME_19972,122025,2026-01-18,2026-01-20,0,438308.96,11780.15,45914.25
GSTR-3B,MSME_19972,012026,2026-01-23,2026-02-20,0,1345643.53,59850.76,166743.47
GSTR-3B,MSME_19972,022026,2026-03-01,2026-03-20,0,1410333.61,15781.63,102324.38
GSTR-3B,MSME_19972,032026,2026-03-25,2026-04-20,0,1860685.31,80006.74,249814.11
GSTR-3B,MSME_19972,042026,2026-04-29,2026-05-20,0,410412.79,12814.5,31411.04
GSTR-3B,MSME_19973,122025,2026-01-20,2026-01-20,0,301375.8,6987.13,36694.1
GSTR-3B,MSME_19973,012026,2026-01-27,2026-02-20,0,1472353.34,43302.01,163202.7
GSTR-3B,MSME_19973,022026,2026-02-28,2026-03-20,0,194274.7,7551.01,23879.15
GSTR-3B,MSME_19973,032026,2026-03-22,2026-04-20,0,1971393.63,91892.28,172222.99
GSTR-3B,MSME_19973,042026,2026-04-28,2026-05-20,0,1030378.65,10318.24,152478.38
GSTR-3B,MSME_19974,042026,2026-05-17,2026-05-20,0,1657016.39,47498.73,236129.41
GSTR-3B,MSME_19975,012026,2026-02-17,2026-02-20,0,903738.01,17389.24,115019.82
GSTR-3B,MSME_19975,022026,2026-02-20,2026-03-20,0,496121.05,8776.39,65029.55
GSTR-3B,MSME_19975,032026,2026-03-18,2026-04-20,0,701435.58,18917.78,79116.05
GSTR-3B,MSME_19975,042026,2026-04-16,2026-05-20,0,1486308.09,67443.78,84567.93
GSTR-3B,MSME_19976,122025,2026-01-16,2026-01-20,0,1353164.53,18406.98,185651.86
GSTR-3B,MSME_19976,012026,2026-01-17,2026-02-20,0,1579095.41,33574.79,142920.83
GSTR-3B,MSME_19976,022026,2026-02-19,2026-03-20,0,345528.57,14632.17,22350.76
GSTR-3B,MSME_19976,032026,2026-03-20,2026-04-20,0,1914655.45,27600.66,121872.6
GSTR-3B,MSME_19976,042026,2026-04-19,2026-05-20,0,1500353.38,27894.14,156688.15
GSTR-3B,MSME_19977,042026,2026-05-20,2026-05-20,0,1467102.23,36223.08,143022.22
GSTR-3B,MSME_19978,022026,2026-03-17,2026-03-20,0,1511868.42,65936.08,78648.13
GSTR-3B,MSME_19978,032026,2026-03-19,2026-04-20,0,1783787.35,59785.64,266389.64
GSTR-3B,MSME_19978,042026,2026-04-18,2026-05-20,0,1050924.15,51623.67,89280.54
GSTR-3B,MSME_19979,122025,2026-01-19,2026-01-20,0,899198.39,31060.57,93053.46
GSTR-3B,MSME_19979,012026,2026-01-21,2026-02-20,0,983895.64,18575.14,120360.59
GSTR-3B,MSME_19979,022026,2026-02-27,2026-03-20,0,716195.61,8139.61,60303.05
GSTR-3B,MSME_19979,032026,2026-03-28,2026-04-20,0,119661.11,5892.16,7049.92
GSTR-3B,MSME_19979,042026,2026-04-23,2026-05-20,0,733023.06,27786.76,41837.92
GSTR-3B,MSME_19980,042026,2026-05-15,2026-05-20,0,1672144.64,21352.98,181976.08
GSTR-3B,MSME_19981,042026,2026-05-15,2026-05-20,0,912672.52,29215.51,114651.07
GSTR-3B,MSME_19982,032026,2026-04-15,2026-04-20,0,1398799.55,34665.96,169751.29
GSTR-3B,MSME_19982,042026,2026-04-18,2026-05-20,0,935111.39,46281.63,129079.09
GSTR-3B,MSME_19983,012026,2026-02-17,2026-02-20,0,1381523.38,21179.08,192631.76
GSTR-3B,MSME_19983,022026,2026-02-20,2026-03-20,0,1937762.15,79286.07,137746.85
GSTR-3B,MSME_19983,032026,2026-03-18,2026-04-20,0,1569476.94,32800.5,161379.89
GSTR-3B,MSME_19983,042026,2026-04-18,2026-05-20,0,833710.9,19895.86,42256.2
GSTR-3B,MSME_19984,032026,2026-04-19,2026-04-20,0,1220991.94,28943.11,172622.57
GSTR-3B,MSME_19984,042026,2026-04-15,2026-05-20,0,768641.28,17414.68,102625.41
GSTR-3B,MSME_19985,042026,2026-05-17,2026-05-20,0,1823549.8,18867.32,253954.9
GSTR-3B,MSME_19986,122025,2026-01-17,2026-01-20,0,1585468.01,60194.99,158211.7
GSTR-3B,MSME_19986,012026,2026-01-17,2026-02-20,0,1824273.26,31294.52,208265.24
GSTR-3B,MSME_19986,022026,2026-02-18,2026-03-20,0,446948.07,6300.75,36982.06
GSTR-3B,MSME_19986,032026,2026-03-15,2026-04-20,0,407132.7,10106.33,54675.63
GSTR-3B,MSME_19986,042026,2026-04-15,2026-05-20,0,993418.87,37319.27,52318.66
GSTR-3B,MSME_19987,122025,2026-01-20,2026-01-20,0,1224956.67,57168.88,180884.09
GSTR-3B,MSME_19987,012026,2026-01-27,2026-02-20,0,1031447.08,34035.05,58765.1
GSTR-3B,MSME_19987,022026,2026-02-22,2026-03-20,0,972936.04,26593.46,111150.56
GSTR-3B,MSME_19987,032026,2026-03-21,2026-04-20,0,727484.57,29478.48,101191.32
GSTR-3B,MSME_19987,042026,2026-04-24,2026-05-20,0,312475.93,6091.97,21319.43
GSTR-3B,MSME_19988,022026,2026-03-20,2026-03-20,0,1203716.65,17934.27,75042.45
GSTR-3B,MSME_19988,032026,2026-03-20,2026-04-20,0,1317136.08,46842.68,122739.97
GSTR-3B,MSME_19988,042026,2026-04-16,2026-05-20,0,635457.83,22388.79,45548.19
GSTR-3B,MSME_19989,032026,2026-04-18,2026-04-20,0,1655637.77,46561.7,187336.19
GSTR-3B,MSME_19989,042026,2026-04-23,2026-05-20,0,239734.19,6150.84,18457.89
GSTR-3B,MSME_19990,012026,2026-02-18,2026-02-20,0,1232821.89,38616.72,114116.45
GSTR-3B,MSME_19990,022026,2026-02-15,2026-03-20,0,1569757.65,29923.74,110554.97
GSTR-3B,MSME_19990,032026,2026-03-16,2026-04-20,0,125658.26,3155.1,17481.83
GSTR-3B,MSME_19990,042026,2026-04-20,2026-05-20,0,1156231.55,36505.11,73218.11
GSTR-3B,MSME_19991,122025,2026-01-20,2026-01-20,0,1357164.64,64483.87,131995.91
GSTR-3B,MSME_19991,012026,2026-01-15,2026-02-20,0,804620.09,20825.99,100208.64
GSTR-3B,MSME_19991,022026,2026-02-16,2026-03-20,0,361195.03,3857.79,25807.15
GSTR-3B,MSME_19991,032026,2026-03-15,2026-04-20,0,157983.27,5457.57,9133.39
GSTR-3B,MSME_19991,042026,2026-04-18,2026-05-20,0,1463880.15,69971.75,195883.47
GSTR-3B,MSME_19992,122025,2026-01-18,2026-01-20,0,168551.23,4547.84,24482.73
GSTR-3B,MSME_19992,012026,2026-01-27,2026-02-20,0,374531.84,4884.58,30209.83
GSTR-3B,MSME_19992,022026,2026-02-28,2026-03-20,0,649628.22,29037.63,90311.41
GSTR-3B,MSME_19992,032026,2026-03-30,2026-04-20,0,1632643.95,38741.83,208622.54
GSTR-3B,MSME_19992,042026,2026-04-23,2026-05-20,0,1752697.17,39389.85,120740.27
GSTR-3B,MSME_19993,032026,2026-04-16,2026-04-20,0,353774.01,16576.01,39464.18
GSTR-3B,MSME_19993,042026,2026-04-28,2026-05-20,0,535890.27,6823.78,77476.6
GSTR-3B,MSME_19994,022026,2026-03-20,2026-03-20,0,880272.7,14097.01,103670.65
GSTR-3B,MSME_19994,032026,2026-03-17,2026-04-20,0,981978.27,27212.29,129849.58
GSTR-3B,MSME_19994,042026,2026-04-15,2026-05-20,0,1032506.61,42389.29,130902.16
GSTR-3B,MSME_19995,022026,2026-03-20,2026-03-20,0,114880.1,5548.61,6244.97
GSTR-3B,MSME_19995,032026,2026-03-15,2026-04-20,0,1796347.11,52371.88,153535.97
