msme_id,state,industry_sector,vintage_years,loan_product,sanctioned_amount_inr,outstanding_principal_inr,monthly_upi_volume_inr,avg_gst_delay_days,legacy_cibil_score,ai_blended_score,risk_band,days_past_due_dpd,accommodation_fraud_flag
MSME_14282,Maharashtra,Agriculture Tech,20.7,Supply Chain Finance,7300000,4881904.11,4800000,0,848,883,Low Risk,0,False
MSME_14283,Gujarat,Retail/FMCG,20.7,Term Loan,1600000,767668.73,400000,0,703,703,Medium Risk,0,False
MSME_14284,Karnataka,Manufacturing,8.8,Overdraft,4500000,2500086.09,3500000,0,808,847,Low Risk,0,False
MSME_14285,Karnataka,IT/Services,14.0,Term Loan,10000000,1146335.12,4400000,5,837,846,Low Risk,0,False
MSME_14286,Gujarat,Logistics,12.5,Term Loan,5100000,3331244.58,3200000,0,719,740,Medium Risk,0,False
MSME_14287,Tamil Nadu,Logistics,17.7,Working Capital Demand Loan,2500000,2353598.38,500000,5,815,779,Low Risk,0,False
MSME_14288,Karnataka,Retail/FMCG,2.3,Supply Chain Finance,9500000,8532513.32,4600000,0,589,634,High Risk,0,False
MSME_14289,Tamil Nadu,IT/Services,4.0,Working Capital Demand Loan,2600000,2227475.82,1800000,0,747,747,Medium Risk,0,False
MSME_14290,Maharashtra,Manufacturing,14.7,Supply Chain Finance,7100000,5495306.95,4100000,15,711,709,Medium Risk,0,False
MSME_14291,Maharashtra,Logistics,8.0,Working Capital Demand Loan,6200000,1814354.56,3300000,0,702,742,Medium Risk,0,False
MSME_14292,Maharashtra,Agriculture Tech,9.1,Working Capital Demand Loan,4300000,2730315.35,5000000,0,788,815,Low Risk,0,False
MSME_14293,Tamil Nadu,Manufacturing,9.1,Overdraft,9600000,5667325.01,3400000,0,790,790,Low Risk,30,False
MSME_14294,Delhi,Agriculture Tech,11.9,Term Loan,500000,387436.16,1800000,5,724,687,Medium Risk,0,False
MSME_14295,Karnataka,Logistics,2.6,Supply Chain Finance,2300000,434382.59,900000,0,649,649,High Risk,30,False
MSME_14296,Gujarat,Manufacturing,11.2,Overdraft,6900000,3945431.13,2100000,0,832,875,Low Risk,0,False
MSME_14297,Tamil Nadu,Retail/FMCG,13.2,Overdraft,9900000,1637143.42,2800000,0,788,835,Low Risk,0,False
MSME_14298,Karnataka,Retail/FMCG,11.0,Working Capital Demand Loan,7100000,823231.44,1600000,5,819,793,Low Risk,0,False
MSME_14299,Karnataka,IT/Services,3.2,Term Loan,8500000,1625251.61,3000000,0,763,811,Low Risk,0,False
MSME_14300,Karnataka,Agriculture Tech,15.4,Overdraft,6500000,1764181.36,1900000,0,684,684,Medium Risk,0,False
MSME_14301,Delhi,Agriculture Tech,25.0,Working Capital Demand Loan,3400000,685118.13,1500000,0,735,735,Medium Risk,0,False
MSME_14302,Tamil Nadu,Retail/FMCG,9.9,Overdraft,4200000,1206027.65,3300000,0,754,777,Low Risk,0,False
MSME_14303,Tamil Nadu,Retail/FMCG,5.8,Term Loan,10000000,8636990.99,600000,0,682,682,Medium Risk,0,False
MSME_14304,Tamil Nadu,IT/Services,22.2,Term Loan,1700000,697379.19,500000,0,783,783,Low Risk,0,False
MSME_14305,Karnataka,Manufacturing,2.1,Term Loan,3000000,1931413.19,700000,0,658,658,Medium Risk,0,False
MSME_14306,Delhi,IT/Services,12.5,Supply Chain Finance,7600000,2435827.69,800000,0,774,774,Low Risk,0,False
MSME_14307,Karnataka,Agriculture Tech,21.1,Supply Chain Finance,1700000,596141.31,300000,0,786,786,Low Risk,0,False
MSME_14308,Tamil Nadu,Agriculture Tech,7.2,Overdraft,2600000,523603.08,600000,0,770,770,Low Risk,0,False
MSME_14309,Tamil Nadu,Agriculture Tech,19.4,Working Capital Demand Loan,1900000,676967.08,2300000,0,686,686,Medium Risk,30,False
MSME_14310,Karnataka,Logistics,17.6,Working Capital Demand Loan,4200000,2363734.51,700000,5,798,768,Low Risk,0,False
MSME_14311,Karnataka,IT/Services,10.2,Overdraft,6700000,6284450.08,5000000,5,720,728,Medium Risk,0,False
MSME_14312,Gujarat,Agriculture Tech,11.2,Supply Chain Finance,2400000,1610363.29,4500000,0,761,796,Low Risk,0,False
MSME_14313,Karnataka,Manufacturing,18.5,Term Loan,3400000,3178958.1,2100000,0,798,826,Low Risk,0,False
MSME_14314,Delhi,Retail/FMCG,23.1,Supply Chain Finance,7400000,4620438.28,1900000,0,684,684,Medium Risk,0,False
MSME_14315,Karnataka,Agriculture Tech,3.3,Term Loan,4700000,2160547.09,3800000,0,776,812,Low Risk,0,False
MSME_14316,Delhi,Manufacturing,18.6,Working Capital Demand Loan,3900000,2673837.94,600000,15,782,747,Medium Risk,0,False
MSME_14317,Maharashtra,Logistics,10.4,Overdraft,1600000,899033.26,2000000,15,714,688,Medium Risk,0,False
MSME_14318,Tamil Nadu,Manufacturing,15.1,Overdraft,3000000,1969062.76,2800000,0,721,744,Medium Risk,0,False
MSME_14319,Tamil Nadu,Retail/FMCG,6.2,Working Capital Demand Loan,5300000,3457045.44,4900000,0,719,740,Medium Risk,0,False
MSME_14320,Maharashtra,Agriculture Tech,1.3,Overdraft,7700000,4944281.01,3200000,5,637,659,Medium Risk,0,False
MSME_14321,Karnataka,IT/Services,6.3,Term Loan,2800000,611599.76,2900000,0,786,832,Low Risk,0,False
MSME_14322,Delhi,Manufacturing,15.0,Overdraft,700000,640742.68,3500000,0,773,773,Low Risk,30,False
MSME_14323,Gujarat,Agriculture Tech,6.6,Term Loan,5300000,2517968.55,1000000,0,734,734,Medium Risk,0,False
MSME_14324,Maharashtra,Agriculture Tech,24.7,Working Capital Demand Loan,7600000,4121045.03,900000,5,724,714,Medium Risk,0,False
MSME_14325,Karnataka,Logistics,8.5,Term Loan,4500000,1874644.57,4700000,0,790,820,Low Risk,0,False
MSME_14326,Karnataka,IT/Services,5.4,Supply Chain Finance,3700000,2491342.61,4700000,15,697,712,Medium Risk,0,False
MSME_14327,Delhi,Retail/FMCG,14.5,Working Capital Demand Loan,9600000,1298427.89,1700000,0,734,734,Medium Risk,0,False
MSME_14328,Karnataka,Retail/FMCG,14.0,Working Capital Demand Loan,3500000,1980404.52,3600000,0,689,718,Medium Risk,0,False
MSME_14329,Karnataka,Manufacturing,6.7,Supply Chain Finance,8400000,4502575.61,3700000,0,764,812,Low Risk,0,False
MSME_14330,Delhi,Logistics,17.0,Working Capital Demand Loan,8400000,1048981.76,1500000,0,777,777,Low Risk,0,False
MSME_14331,Karnataka,Retail/FMCG,3.5,Supply Chain Finance,1600000,468093.45,800000,0,727,727,Medium Risk,0,False
MSME_14332,Karnataka,Manufacturing,8.3,Overdraft,8600000,4078386.37,4800000,0,807,855,Low Risk,0,False
MSME_14333,Karnataka,Manufacturing,6.5,Supply Chain Finance,3500000,1603649.57,3900000,5,788,810,Low Risk,0,False
MSME_14334,Gujarat,Logistics,17.3,Working Capital Demand Loan,5500000,1530590.63,4300000,15,816,828,Low Risk,0,False
MSME_14335,Delhi,IT/Services,12.9,Supply Chain Finance,8200000,4531477.92,2600000,0,721,763,Low Risk,0,False
MSME_14336,Tamil Nadu,Agriculture Tech,2.3,Overdraft,4200000,2798996.04,1600000,15,565,527,Critical Risk,0,False
MSME_14337,Delhi,Manufacturing,20.5,Overdraft,8700000,3212989.32,1700000,0,742,742,Medium Risk,0,False
MSME_14338,Maharashtra,Agriculture Tech,13.0,Supply Chain Finance,6700000,922221.41,1300000,0,754,754,Low Risk,0,False
MSME_14339,Maharashtra,Retail/FMCG,24.8,Overdraft,4900000,1647346.29,900000,0,733,733,Medium Risk,0,False
MSME_14340,Tamil Nadu,Logistics,24.7,Supply Chain Finance,6500000,1809743.49,4900000,0,699,729,Medium Risk,0,False
MSME_14341,Gujarat,Agriculture Tech,13.2,Working Capital Demand Loan,1800000,751769.47,1700000,0,805,805,Low Risk,0,False
MSME_14342,Tamil Nadu,Retail/FMCG,11.2,Term Loan,6100000,4052027.24,3000000,0,688,724,Medium Risk,0,False
MSME_14343,Karnataka,IT/Services,4.1,Term Loan,8700000,1685730.05,4000000,0,688,726,Medium Risk,0,False
MSME_14344,Karnataka,Manufacturing,2.6,Overdraft,5300000,3546920.84,1600000,0,627,627,High Risk,0,False
MSME_14345,Tamil Nadu,IT/Services,16.3,Supply Chain Finance,4400000,3056645.44,2000000,0,680,680,Medium Risk,0,False
MSME_14346,Maharashtra,Retail/FMCG,10.9,Supply Chain Finance,6200000,4821668.27,1400000,0,840,840,Low Risk,0,False
MSME_14347,Karnataka,Logistics,5.5,Term Loan,4300000,2635455.31,4400000,0,816,862,Low Risk,0,False
MSME_14348,Tamil Nadu,Logistics,19.5,Supply Chain Finance,4500000,2283991.24,600000,5,742,702,Medium Risk,30,False
MSME_14349,Maharashtra,Agriculture Tech,6.4,Working Capital Demand Loan,4500000,2769676.92,100000,0,831,831,Low Risk,0,False
MSME_14350,Gujarat,Retail/FMCG,6.3,Term Loan,4200000,3381680.8,100000,0,798,798,Low Risk,0,False
MSME_14351,Tamil Nadu,Logistics,2.3,Working Capital Demand Loan,2500000,1053186.1,3600000,5,677,693,Medium Risk,0,False
MSME_14352,Maharashtra,Manufacturing,13.6,Supply Chain Finance,5700000,4915245.37,1700000,5,746,728,Medium Risk,0,False
MSME_14353,Karnataka,IT/Services,13.6,Overdraft,8400000,2138223.64,700000,0,768,768,Low Risk,0,False
MSME_14354,Maharashtra,Logistics,8.5,Overdraft,6600000,4144296.36,2400000,15,695,692,Medium Risk,0,False
MSME_14355,Maharashtra,IT/Services,11.7,Term Loan,1900000,286288.62,2300000,0,741,773,Low Risk,0,False
MSME_14356,Gujarat,IT/Services,22.0,Working Capital Demand Loan,6800000,5527738.91,2000000,0,793,793,Low Risk,0,False
MSME_14357,Gujarat,Retail/FMCG,4.4,Working Capital Demand Loan,9100000,2852876.01,500000,0,717,717,Medium Risk,0,False
MSME_14358,Delhi,Retail/FMCG,21.5,Supply Chain Finance,6500000,1189082.19,700000,5,753,725,Medium Risk,0,False
MSME_14359,Gujarat,Retail/FMCG,2.9,Term Loan,1200000,1005450.64,2800000,30,604,570,High Risk,60,False
MSME_14360,Gujarat,Agriculture Tech,13.1,Overdraft,1700000,785353.71,4800000,0,747,776,Low Risk,0,False
MSME_14361,Karnataka,Logistics,18.0,Overdraft,3300000,2332575.44,600000,0,805,805,Low Risk,0,False
MSME_14362,Delhi,Manufacturing,20.2,Overdraft,2900000,1828154.11,200000,0,800,800,Low Risk,0,False
MSME_14363,Karnataka,Logistics,14.2,Supply Chain Finance,1300000,405405.48,900000,0,727,727,Medium Risk,0,False
MSME_14364,Gujarat,Retail/FMCG,3.8,Term Loan,5900000,1384967.13,1900000,0,850,850,Low Risk,0,False
MSME_14365,Karnataka,Manufacturing,4.5,Supply Chain Finance,10000000,5686509.39,100000,0,725,725,Medium Risk,0,False
MSME_14366,Maharashtra,IT/Services,7.7,Supply Chain Finance,4400000,2532020.72,700000,15,747,710,Medium Risk,0,False
MSME_14367,Delhi,Logistics,10.7,Supply Chain Finance,9100000,6536121.21,600000,0,800,800,Low Risk,30,False
MSME_14368,Delhi,Agriculture Tech,15.5,Overdraft,4800000,4462026.18,4200000,0,684,733,Medium Risk,0,False
MSME_14369,Maharashtra,Logistics,14.7,Term Loan,7200000,4323884.21,3500000,0,738,768,Low Risk,0,False
MSME_14370,Maharashtra,Retail/FMCG,5.6,Supply Chain Finance,8600000,2278507.28,2400000,0,788,808,Low Risk,0,False
MSME_14371,Tamil Nadu,Retail/FMCG,14.2,Overdraft,2000000,594564.3,2800000,0,805,851,Low Risk,0,False
MSME_14372,Tamil Nadu,Retail/FMCG,16.7,Working Capital Demand Loan,2700000,557201.43,3300000,5,721,747,Medium Risk,0,False
MSME_14373,Tamil Nadu,Manufacturing,9.1,Working Capital Demand Loan,9400000,1056329.56,2400000,0,781,824,Low Risk,0,False
MSME_14374,Delhi,Manufacturing,23.7,Overdraft,2400000,2134892.09,800000,5,796,780,Low Risk,0,False
MSME_14375,Tamil Nadu,Manufacturing,15.8,Overdraft,500000,83917.97,4700000,0,804,828,Low Risk,0,False
MSME_14376,Karnataka,Manufacturing,8.0,Working Capital Demand Loan,3300000,2357538.71,1800000,5,819,806,Low Risk,0,False
MSME_14377,Maharashtra,IT/Services,22.4,Supply Chain Finance,9300000,7376425.84,3500000,0,748,769,Low Risk,0,False
MSME_14378,Tamil Nadu,Agriculture Tech,25.0,Working Capital Demand Loan,5500000,3271248.84,3500000,0,806,827,Low Risk,0,False
MSME_14379,Gujarat,Retail/FMCG,10.4,Supply Chain Finance,600000,182641.68,600000,0,702,702,Medium Risk,0,False
MSME_14380,Delhi,IT/Services,23.2,Supply Chain Finance,6900000,5129481.74,3700000,0,756,782,Low Risk,0,False
MSME_14381,Maharashtra,Manufacturing,16.8,Term Loan,3200000,2298121.41,4900000,0,797,836,Low Risk,0,False
MSME_14382,Gujarat,Logistics,2.3,Supply Chain Finance,3700000,458661.19,4500000,5,632,612,High Risk,30,False
MSME_14383,Maharashtra,IT/Services,2.9,Working Capital Demand Loan,1000000,374266.62,2000000,5,672,637,High Risk,60,False
MSME_14384,Delhi,IT/Services,9.6,Overdraft,8200000,3904043.39,2600000,0,841,867,Low Risk,0,False
MSME_14385,Delhi,Agriculture Tech,3.1,Working Capital Demand Loan,8800000,7038197.77,4800000,0,790,832,Low Risk,0,False
MSME_14386,Delhi,Logistics,20.4,Supply Chain Finance,7100000,2220561.0,2900000,0,786,831,Low Risk,0,False
MSME_14387,Gujarat,Manufacturing,19.0,Overdraft,6400000,4644863.5,2800000,0,757,797,Low Risk,0,False
MSME_14388,Gujarat,Agriculture Tech,10.7,Term Loan,8000000,6266271.14,1700000,0,819,819,Low Risk,0,False
MSME_14389,Maharashtra,IT/Services,18.2,Overdraft,3800000,3189111.01,2900000,0,766,789,Low Risk,0,False
MSME_14390,Tamil Nadu,Logistics,10.4,Term Loan,5500000,2401287.12,3500000,0,845,868,Low Risk,0,False
MSME_14391,Gujarat,IT/Services,10.8,Term Loan,8500000,2255007.34,200000,0,684,684,Medium Risk,0,False
MSME_14392,Karnataka,Agriculture Tech,5.0,Supply Chain Finance,7300000,4486956.57,2100000,0,733,733,Medium Risk,30,False
MSME_14393,Tamil Nadu,Agriculture Tech,23.3,Working Capital Demand Loan,8800000,7032359.95,3900000,0,791,834,Low Risk,0,False
MSME_14394,Tamil Nadu,Logistics,20.9,Term Loan,8000000,6590777.59,4800000,30,631,610,High Risk,30,False
MSME_14395,Maharashtra,Agriculture Tech,13.6,Supply Chain Finance,3900000,3009945.03,4800000,15,680,693,Medium Risk,0,False
MSME_14396,Maharashtra,Logistics,10.6,Supply Chain Finance,2100000,1409696.07,3200000,0,727,764,Low Risk,0,False
MSME_14397,Gujarat,Retail/FMCG,22.2,Overdraft,2800000,2587262.7,3900000,0,824,858,Low Risk,0,False
MSME_14398,Delhi,Manufacturing,4.9,Overdraft,6800000,3476669.95,4300000,15,691,704,Medium Risk,0,False
MSME_14399,Gujarat,Manufacturing,24.4,Working Capital Demand Loan,4200000,3524385.86,200000,0,744,744,Medium Risk,0,False
MSME_14400,Delhi,Manufacturing,17.3,Working Capital Demand Loan,6800000,1601612.24,4300000,5,836,841,Low Risk,0,False
MSME_14401,Karnataka,Agriculture Tech,6.2,Working Capital Demand Loan,5800000,5057748.32,3400000,5,745,757,Low Risk,0,False
MSME_14402,Tamil Nadu,Retail/FMCG,14.0,Overdraft,7200000,5525367.72,4200000,0,770,804,Low Risk,0,False
MSME_14403,Gujarat,Agriculture Tech,23.2,Working Capital Demand Loan,900000,842780.46,2000000,0,696,696,Medium Risk,0,False
MSME_14404,Gujarat,Retail/FMCG,19.1,Overdraft,2600000,2063211.0,1900000,0,692,692,Medium Risk,0,False
MSME_14405,Delhi,Retail/FMCG,12.8,Term Loan,1900000,597203.48,700000,0,790,790,Low Risk,0,False
MSME_14406,Delhi,Manufacturing,5.9,Term Loan,9600000,6811952.19,3200000,0,740,772,Low Risk,0,False
MSME_14407,Gujarat,Logistics,15.9,Overdraft,3700000,586094.59,3900000,0,827,849,Low Risk,0,False
MSME_14408,Gujarat,IT/Services,9.4,Working Capital Demand Loan,8600000,2499554.59,4900000,0,697,729,Medium Risk,0,False
MSME_14409,Gujarat,IT/Services,4.6,Term Loan,5000000,1515723.69,1700000,15,805,773,Low Risk,0,False
MSME_14410,Delhi,Logistics,11.1,Term Loan,8300000,1785616.21,1200000,0,716,716,Medium Risk,0,False
MSME_14411,Tamil Nadu,IT/Services,13.6,Working Capital Demand Loan,5900000,1111327.66,3800000,5,830,855,Low Risk,0,False
MSME_14412,Karnataka,Retail/FMCG,11.3,Working Capital Demand Loan,600000,556996.35,600000,0,720,720,Medium Risk,0,False
MSME_14413,Delhi,Agriculture Tech,14.6,Supply Chain Finance,8300000,3136329.26,1800000,5,709,685,Medium Risk,30,False
MSME_14414,Delhi,Retail/FMCG,19.5,Supply Chain Finance,2300000,376849.1,3100000,15,737,725,Medium Risk,0,False
MSME_14415,Delhi,Logistics,18.8,Term Loan,4500000,3612132.92,2600000,5,846,826,Low Risk,0,False
MSME_14416,Maharashtra,Logistics,18.1,Overdraft,6800000,1964024.04,3600000,0,777,827,Low Risk,0,False
MSME_14417,Gujarat,Manufacturing,18.7,Term Loan,6000000,1607330.04,2500000,5,718,706,Medium Risk,0,False
MSME_14418,Karnataka,Agriculture Tech,5.1,Supply Chain Finance,6000000,4570879.72,2300000,0,707,746,Medium Risk,0,False
MSME_14419,Delhi,IT/Services,23.4,Term Loan,3700000,1869225.83,2600000,0,731,767,Low Risk,0,False
MSME_14420,Gujarat,Logistics,20.8,Supply Chain Finance,9200000,4991021.31,1500000,5,715,684,Medium Risk,0,False
MSME_14421,Maharashtra,IT/Services,6.6,Working Capital Demand Loan,2700000,2476946.74,2000000,15,793,767,Low Risk,30,False
MSME_14422,Delhi,Manufacturing,15.9,Overdraft,2300000,1740226.82,1000000,0,791,791,Low Risk,0,False
MSME_14423,Karnataka,Manufacturing,22.9,Overdraft,6000000,4670763.68,1400000,0,788,788,Low Risk,0,False
MSME_14424,Maharashtra,Retail/FMCG,4.0,Working Capital Demand Loan,5200000,4199764.87,1600000,0,772,772,Low Risk,30,False
MSME_14425,Maharashtra,IT/Services,7.0,Term Loan,1300000,221655.94,1100000,0,758,758,Low Risk,0,False
MSME_14426,Gujarat,Retail/FMCG,13.0,Overdraft,3000000,643316.85,100000,0,756,756,Low Risk,0,False
MSME_14427,Gujarat,IT/Services,3.5,Term Loan,9600000,6531099.23,3500000,0,759,787,Low Risk,0,False
MSME_14428,Delhi,Agriculture Tech,15.0,Overdraft,4100000,2108491.28,1500000,0,718,718,Medium Risk,0,False
MSME_14429,Gujarat,Agriculture Tech,14.7,Term Loan,9800000,5817826.64,700000,0,711,711,Medium Risk,0,False
MSME_14430,Karnataka,Logistics,20.7,Overdraft,3400000,3131907.36,100000,0,798,798,Low Risk,0,False
MSME_14431,Tamil Nadu,IT/Services,15.6,Working Capital Demand Loan,900000,408071.0,3300000,0,691,741,Medium Risk,0,False
MSME_14432,Maharashtra,IT/Services,22.0,Overdraft,6200000,2881370.24,4000000,15,796,814,Low Risk,0,False
MSME_14433,Delhi,Retail/FMCG,24.3,Supply Chain Finance,1100000,624591.61,500000,0,706,706,Medium Risk,0,False
MSME_14434,Tamil Nadu,Retail/FMCG,10.1,Overdraft,8800000,2912867.53,4700000,0,800,829,Low Risk,0,False
MSME_14435,Tamil Nadu,Logistics,14.6,Overdraft,2900000,2102269.82,900000,0,811,811,Low Risk,0,False
MSME_14436,Tamil Nadu,IT/Services,3.4,Term Loan,7200000,4413080.03,2000000,0,736,736,Medium Risk,0,False
MSME_14437,Gujarat,IT/Services,7.7,Supply Chain Finance,1500000,604748.6,4500000,5,680,666,Medium Risk,0,False
MSME_14438,Karnataka,Manufacturing,13.1,Term Loan,1700000,700527.21,4400000,0,801,842,Low Risk,0,False
MSME_14439,Delhi,IT/Services,10.1,Term Loan,4300000,530275.0,3400000,0,807,840,Low Risk,0,False
MSME_14440,Maharashtra,IT/Services,23.6,Overdraft,4400000,571890.87,3100000,0,721,764,Low Risk,0,False
MSME_14441,Gujarat,Manufacturing,23.6,Supply Chain Finance,5900000,4258088.31,2900000,0,806,838,Low Risk,0,False
MSME_14442,Maharashtra,Agriculture Tech,3.1,Working Capital Demand Loan,700000,163131.19,2800000,0,762,784,Low Risk,0,False
MSME_14443,Maharashtra,Logistics,4.8,Working Capital Demand Loan,2300000,1345466.57,4800000,0,716,757,Low Risk,0,False
MSME_14444,Maharashtra,Logistics,19.5,Working Capital Demand Loan,7600000,1626786.91,4300000,15,683,692,Medium Risk,0,False
MSME_14445,Tamil Nadu,Logistics,11.6,Working Capital Demand Loan,2700000,1052857.84,100000,0,713,713,Medium Risk,0,False
MSME_14446,Karnataka,IT/Services,16.1,Supply Chain Finance,1700000,1483012.62,3000000,0,713,748,Medium Risk,0,False
MSME_14447,Gujarat,Agriculture Tech,5.4,Term Loan,6400000,4174835.65,1200000,30,556,533,Critical Risk,60,False
MSME_14448,Gujarat,Manufacturing,16.0,Working Capital Demand Loan,8100000,826271.92,4300000,0,744,779,Low Risk,0,False
MSME_14449,Maharashtra,IT/Services,16.3,Term Loan,7100000,2218182.89,3100000,0,764,802,Low Risk,0,False
MSME_14450,Maharashtra,Logistics,5.2,Overdraft,5200000,2487297.44,4700000,0,721,749,Medium Risk,0,False
MSME_14451,Maharashtra,Agriculture Tech,17.9,Overdraft,2900000,978248.79,1500000,5,793,774,Low Risk,0,False
MSME_14452,Maharashtra,Logistics,16.7,Supply Chain Finance,3500000,1889004.19,4700000,15,825,818,Low Risk,0,False
MSME_14453,Karnataka,Agriculture Tech,9.6,Working Capital Demand Loan,6100000,3473800.82,2800000,0,796,826,Low Risk,0,False
MSME_14454,Maharashtra,IT/Services,3.5,Supply Chain Finance,9700000,3549389.03,1800000,15,837,808,Low Risk,0,False
MSME_14455,Gujarat,Retail/FMCG,14.2,Term Loan,2700000,649566.69,700000,0,759,759,Low Risk,0,False
MSME_14456,Delhi,Retail/FMCG,12.0,Working Capital Demand Loan,8300000,1007492.71,1100000,0,696,696,Medium Risk,0,False
MSME_14457,Tamil Nadu,Retail/FMCG,19.9,Overdraft,2000000,239863.61,3900000,0,810,860,Low Risk,0,False
MSME_14458,Delhi,Logistics,5.9,Overdraft,6400000,3801795.87,3700000,0,828,848,Low Risk,0,False
MSME_14459,Gujarat,Agriculture Tech,20.2,Term Loan,4000000,3480334.12,1600000,0,816,816,Low Risk,0,False
MSME_14460,Gujarat,Retail/FMCG,19.0,Working Capital Demand Loan,6300000,670528.22,1600000,0,738,738,Medium Risk,0,False
MSME_14461,Gujarat,Logistics,22.3,Working Capital Demand Loan,8100000,890560.06,3900000,60,581,550,High Risk,30,False
MSME_14462,Karnataka,IT/Services,14.7,Term Loan,2400000,1187964.05,1500000,0,743,743,Medium Risk,0,False
MSME_14463,Maharashtra,IT/Services,11.8,Term Loan,3100000,1387239.32,5000000,0,738,764,Low Risk,0,False
MSME_14464,Karnataka,Retail/FMCG,2.4,Overdraft,4700000,483956.55,4000000,0,563,563,High Risk,30,False
MSME_14465,Karnataka,IT/Services,12.1,Term Loan,4700000,1814312.37,2700000,30,588,574,High Risk,60,False
MSME_14466,Karnataka,Retail/FMCG,1.1,Supply Chain Finance,2400000,2222670.72,4000000,0,609,651,Medium Risk,0,False
MSME_14467,Delhi,Retail/FMCG,3.4,Overdraft,9800000,9139107.83,2700000,15,686,714,Medium Risk,0,False
MSME_14468,Delhi,Logistics,13.4,Supply Chain Finance,7800000,6250543.43,2100000,0,715,715,Medium Risk,30,False
MSME_14469,Gujarat,Retail/FMCG,6.9,Term Loan,7400000,6798000.42,3700000,0,743,764,Low Risk,0,False
MSME_14470,Delhi,Retail/FMCG,17.1,Working Capital Demand Loan,5600000,4215153.15,1700000,0,804,804,Low Risk,0,False
MSME_14471,Karnataka,Agriculture Tech,6.5,Overdraft,8300000,6048007.06,4300000,30,556,552,High Risk,0,False
