entity_id,name,gstin,industry_code,vintage_months,bureau_score_cibil,credit_limit_requested
MSME_19215,Om Traders,18YWQWL6482N1Z0,NIC_1079,17,653,2135030
MSME_19216,Sai Enterprises,23ODMBL5074Z6ZT,NIC_1079,45,574,1662576
MSME_19217,Sai Logistics,33VWDAN5609X7ZV,NIC_4690,23,775,1344447
MSME_19218,Shree Logistics,23UHGPE6931N4ZG,NIC_4711,2,-1,723701
MSME_19219,Lakshmi Retail,17SUNSP3636F6Z9,NIC_4711,42,708,1231245
MSME_19220,Sai Logistics,28AMABW1310D6Z2,NIC_4711,12,-1,2685165
MSME_19221,Shree Textiles,18ZFYGG3925C6ZL,NIC_2220,49,-1,840248
MSME_19222,Rapid Enterprises,15USMGV2477K7ZX,NIC_4690,32,561,2183937
MSME_19223,Sai Logistics,10JGIZL2908L4Z2,NIC_2220,55,755,2384696
MSME_19224,Shree Packaging,29QSRKO7883Y8ZF,NIC_1079,33,657,1249294
MSME_19225,Green Logistics,29ESZPL3789Y5Z6,NIC_5229,19,-1,978580
MSME_19226,Prime Logistics,21QNHSI5797Q2Z8,NIC_2220,59,-1,1212319
MSME_19227,Green Foods,29WKLUG3521E8ZG,NIC_1311,47,-1,2952595
MSME_19228,Om Enterprises,13FGRYB3848O1ZV,NIC_4711,44,751,1263272
MSME_19229,Shree Logistics,28SDFBA1855Y6ZG,NIC_4690,10,-1,1637570
MSME_19230,Lakshmi Logistics,12UBZIJ3308M7Z8,NIC_1079,10,639,821338
MSME_19231,Green Industries,31CAKCI9929K4ZL,NIC_5229,20,666,2042433
MSME_19232,Rapid Traders,25RRSET0740B5ZZ,NIC_4690,24,-1,335743
MSME_19233,Skyline Logistics,36RTUEK1626P5ZY,NIC_4100,11,737,945044
MSME_19234,Lakshmi Traders,34RLXZC7184H7ZY,NIC_4690,57,-1,2058301
MSME_19235,Prime Retail,31JNTMZ3388Z2ZO,NIC_4711,33,-1,405157
MSME_19236,Shree Traders,32OVRBS8253R3ZW,NIC_1311,39,575,2353974
MSME_19237,Global Foods,28HVAVW9250Q2Z5,NIC_1311,34,-1,275598
MSME_19238,Global Logistics,14SNVBU2964Z5Z7,NIC_4711,16,-1,1258047
MSME_19239,Lakshmi Foods,17HLJDF0681I5Z4,NIC_1702,45,-1,1625332
MSME_19240,Skyline Retail,29GRWRP1775M2Z2,NIC_4690,28,700,1334325
MSME_19241,Global Logistics,25VJTDA2928K6Z8,NIC_5229,21,764,1062680
MSME_19242,Shree Retail,11QKKZE6131N6ZV,NIC_2220,31,-1,2351275
MSME_19243,Sai Traders,29VJJOM6512U4Z0,NIC_4100,18,673,2528945
MSME_19244,Prime Industries,31YJSEF5868N2ZW,NIC_4711,54,-1,493064
MSME_19245,Om Industries,33MHTYI7247E6ZO,NIC_2220,11,561,2637604
MSME_19246,Urban Logistics,19YTMHK9932Q8Z9,NIC_1702,26,554,586170
MSME_19247,Urban Traders,31VCXWZ0481G3ZJ,NIC_4711,3,686,2247435
MSME_19248,Lakshmi Packaging,34LSBBD3047M5ZB,NIC_1311,1,793,748638
MSME_19249,Urban Retail,16EDDAV7383C6ZW,NIC_4690,23,-1,2230332
MSME_19250,Lakshmi Industries,33HVBLX1831H8ZN,NIC_1311,40,-1,1142740
MSME_19251,Rapid Enterprises,22LUONU0557T4Z3,NIC_5229,4,619,2082646
MSME_19252,Shree Logistics,20WVVIN6377B4ZK,NIC_1311,26,721,2459261
MSME_19253,Skyline Enterprises,23BIKJA0690S7ZG,NIC_1079,41,661,2511709
MSME_19254,Lakshmi Industries,19EVDIU2553V4Z7,NIC_4100,50,613,1495563
MSME_19255,Shree Enterprises,12LAQLL5327I1Z8,NIC_4690,42,-1,1993881
MSME_19256,Skyline Industries,22NQBIY7129E3ZK,NIC_5229,37,-1,2308705
MSME_19257,Urban Foods,16SHWXM0761P1Z7,NIC_1311,31,755,1339577
MSME_19258,Rapid Foods,22JGOQL5581Y6ZY,NIC_4100,12,-1,328672
MSME_19259,Lakshmi Packaging,20WYTQH8148X6ZG,NIC_5229,42,555,758911
MSME_19260,Prime Textiles,23BDXNZ9868F7ZH,NIC_4690,28,788,2782927
MSME_19261,Lakshmi Packaging,29EQUJT3058G2ZL,NIC_4711,5,-1,1153806
MSME_19262,Prime Retail,24TJKDL0740L2ZT,NIC_4690,32,-1,2541189
MSME_19263,Shree Logistics,35EWCPC0135U5ZU,NIC_5229,2,571,1932787
MSME_19264,Global Foods,12RKDLJ8454X6ZG,NIC_1702,17,-1,1091322
MSME_19265,Lakshmi Enterprises,13VRBYS9440V7Z8,NIC_1311,34,629,1720087
MSME_19266,Om Enterprises,12ZHHUK1646S7Z4,NIC_4100,19,589,238011
MSME_19267,Prime Traders,14VTXGV2850O4ZP,NIC_1702,33,-1,2590428
MSME_19268,Lakshmi Traders,21QJEAQ2682B8Z9,NIC_2220,39,-1,1194132
MSME_19269,Om Logistics,15HSTFZ5375S1ZX,NIC_2220,12,709,1359581
MSME_19270,Rapid Logistics,29PVCDQ2111I3Z2,NIC_1702,58,609,2980219
MSME_19271,Sai Industries,29ZGJOM5553J2ZM,NIC_2220,12,619,863295
MSME_19272,Sai Textiles,27ODNCF5182J6ZP,NIC_1702,34,581,674895
MSME_19273,Om Enterprises,34ZUOBO4817I7ZF,NIC_4690,35,781,1801327
MSME_19274,Shree Traders,16QYTNQ8297P4Z0,NIC_4690,15,-1,719640
MSME_19275,Skyline Traders,19JIRRS5198O7ZY,NIC_5229,25,-1,372724
MSME_19276,Lakshmi Logistics,12HUDHL0417L6ZL,NIC_4100,39,704,1697544
MSME_19277,Rapid Foods,20DONUU0901Z1Z2,NIC_1079,2,678,2482492
MSME_19278,Om Foods,25IMSVM5128J6Z0,NIC_4711,25,-1,818420
MSME_19279,Shree Logistics,24HLGEL1005I3ZO,NIC_1079,22,682,2702390
MSME_19280,Rapid Enterprises,10GMHIA6594T3Z6,NIC_1079,41,-1,195072
MSME_19281,Sai Traders,29FRMPW8617B4ZK,NIC_2220,30,-1,2186216
MSME_19282,Rapid Retail,27DIJJJ5405A6ZU,NIC_1702,23,-1,2791025
MSME_19283,Prime Packaging,23CEEEE3923E2ZE,NIC_2220,41,652,2480473
MSME_19284,Green Industries,21DKDUE0332K7ZC,NIC_1702,57,-1,2532222
MSME_19285,Prime Industries,26YSJGV8846W6ZO,NIC_1311,49,-1,2407876
MSME_19286,Global Logistics,15OZEHJ0232W3ZZ,NIC_4100,46,591,2880714
MSME_19287,Green Packaging,10HBGMZ9132A5ZL,NIC_1311,24,583,206581
MSME_19288,Om Packaging,20VMBVH2319K4ZU,NIC_4711,36,-1,979167
MSME_19289,Urban Enterprises,34UPBYR2077D6ZM,NIC_2220,44,785,775876
MSME_19290,Shree Logistics,10YUWLA1429S1Z6,NIC_1079,53,681,1936429
MSME_19291,Shree Logistics,13IGJAS0871O7ZJ,NIC_2220,16,771,572416
MSME_19292,Prime Enterprises,19RNNFH6904Q2ZL,NIC_2220,11,788,2239621
MSME_19293,Shree Retail,34CUJNP2418F1ZC,NIC_4711,48,-1,1304236
MSME_19294,Green Foods,33UXNHB5912Q6ZY,NIC_4690,35,-1,175492
MSME_19295,Shree Traders,30WWJXE8471D2ZW,NIC_1702,35,-1,2021880
MSME_19296,Skyline Enterprises,17KGPNE4610G4ZT,NIC_5229,6,690,911415
MSME_19297,Global Enterprises,19HBJTP8854I5ZN,NIC_1079,56,-1,1233178
MSME_19298,Om Industries,26IDUOJ6348Z8Z6,NIC_1311,20,-1,2532831
MSME_19299,Prime Industries,19WQVXJ9027Q7Z4,NIC_5229,13,717,2384540
MSME_19300,Skyline Retail,27YQTFH4923S8ZY,NIC_4690,23,-1,758980
MSME_19301,Lakshmi Traders,36TRZUE3507Y8Z6,NIC_1311,51,609,2627763
MSME_19302,Sai Textiles,34SOWWU0157C1Z2,NIC_2220,15,554,1687620
MSME_19303,Green Traders,22QVXUV1829K8ZZ,NIC_5229,5,-1,1402510
MSME_19304,Om Traders,21MZMGP8725M7Z4,NIC_4711,43,-1,782964
MSME_19305,Rapid Logistics,20RSSCL1109U8ZW,NIC_1311,1,-1,446785
MSME_19306,Global Retail,20HXBMC6883R4ZI,NIC_4100,38,576,125558
MSME_19307,Sai Textiles,26GKQDA9921Y6ZH,NIC_2220,53,-1,949018
MSME_19308,Lakshmi Logistics,16BZNPI1529I5ZY,NIC_4690,20,645,1038345
MSME_19309,Urban Enterprises,16YOEJN0227J6Z1,NIC_5229,12,-1,2924614
MSME_19310,Green Traders,15BGLQM3969V7ZE,NIC_2220,59,726,736929
MSME_19311,Global Retail,35ZNNLM0452L5Z2,NIC_4711,12,-1,456872
MSME_19312,Shree Foods,13ZTZFM9146W6ZO,NIC_1702,34,695,2129346
MSME_19313,Urban Foods,31XFGIT4810T7ZZ,NIC_5229,2,604,2838569
MSME_19314,Skyline Foods,24OVGXK2269E1Z4,NIC_4100,11,-1,1599307
MSME_19315,Lakshmi Retail,20MAYZE2724O7Z8,NIC_4690,3,681,2073449
MSME_19316,Sai Foods,14GHFMC2658P8Z9,NIC_4690,8,597,655202
MSME_19317,Global Enterprises,36NXVUD4704K3ZX,NIC_1079,23,-1,679919
MSME_19318,Green Traders,15GVZSJ0264U4ZA,NIC_5229,52,765,1825656
MSME_19319,Rapid Traders,13TTBLT9093B3ZV,NIC_5229,8,-1,1312416
MSME_19320,Om Foods,18QAZVF7170V8ZF,NIC_5229,41,-1,1764546
MSME_19321,Om Enterprises,31OLXBH1642Q3Z8,NIC_4100,32,693,1673342
MSME_19322,Om Retail,31OWRQQ7059F6ZA,NIC_4690,49,600,466971
MSME_19323,Shree Logistics,25TZQAP6008I3Z0,NIC_2220,1,-1,1872166
MSME_19324,Om Foods,21XBJGM0723D8Z7,NIC_1079,8,-1,2006207
MSME_19325,Om Traders,27MVAAV6837Q5Z3,NIC_1311,15,752,408461
MSME_19326,Rapid Enterprises,15MFWQX0918F5ZM,NIC_1702,4,612,1346399
MSME_19327,Rapid Traders,16LQBUL9258V3ZQ,NIC_4711,9,-1,1010134
MSME_19328,Global Industries,15NGWKM6754U1ZT,NIC_4711,22,661,371188
MSME_19329,Rapid Industries,21NKKVS6372B1ZB,NIC_4690,13,651,428164
MSME_19330,Skyline Packaging,33WMFQP2917A7ZJ,NIC_4711,38,597,1572140
MSME_19331,Om Traders,20ZMXAG9574Z4ZK,NIC_4690,34,-1,1111796
MSME_19332,Om Packaging,15KYMIJ3112C6ZI,NIC_5229,7,747,1004893
MSME_19333,Global Enterprises,23OLNRH6144F8Z7,NIC_1702,4,599,460167
MSME_19334,Urban Industries,19TGCGV0101D8ZS,NIC_4711,44,-1,1457666
MSME_19335,Prime Traders,24GTECX2603O7ZN,NIC_1702,6,628,2245114
MSME_19336,Shree Packaging,18FAUCW1947Y7ZW,NIC_1311,2,609,989584
MSME_19337,Sai Logistics,15LXSUZ3588T8Z2,NIC_1702,1,-1,2930241
MSME_19338,Urban Foods,25VQWKC3822J1ZA,NIC_4100,6,711,2389412
MSME_19339,Urban Enterprises,19SYRNC5039R1ZY,NIC_2220,29,555,1659788
MSME_19340,Lakshmi Industries,30BNNHY3349D8ZQ,NIC_4690,38,693,2384876
MSME_19341,Om Retail,24LZTYB9412G3Z0,NIC_4100,16,-1,2441095
MSME_19342,Global Packaging,15UFRMM2400F5ZG,NIC_1702,31,671,2755135
MSME_19343,Rapid Packaging,12WXNZA1179I8ZC,NIC_4690,37,673,2815328
MSME_19344,Green Industries,26MVHKG2945E1Z6,NIC_5229,56,-1,1769145
MSME_19345,Om Textiles,27OTKFE3835D4Z9,NIC_5229,36,-1,1543290
MSME_19346,Lakshmi Industries,36NRATN2142G8ZM,NIC_1311,41,-1,2565452
MSME_19347,Shree Traders,14SZABB1298Y8ZW,NIC_1702,52,789,1392357
MSME_19348,Green Textiles,10QKTGG6585B5Z7,NIC_4711,36,-1,587514
MSME_19349,Prime Textiles,23HCRTO1563D7ZS,NIC_1702,4,-1,1287818
MSME_19350,Sai Enterprises,19XXJWM9074X1ZQ,NIC_1311,23,572,1361095
MSME_19351,Shree Industries,29TAQWX6518A6Z1,NIC_4690,43,-1,265191
MSME_19352,Rapid Enterprises,24TJWIR8534V3Z7,NIC_4100,25,615,2791626
MSME_19353,Rapid Industries,30DIWCN5340V1Z0,NIC_5229,42,676,1534910
MSME_19354,Lakshmi Retail,36BKQBF9696T3ZG,NIC_4100,50,-1,181163
MSME_19355,Prime Logistics,26HWBYJ4120V1Z1,NIC_4100,44,-1,1613355
MSME_19356,Rapid Enterprises,33LHOXD7103I5ZT,NIC_1702,30,725,976023
MSME_19357,Green Enterprises,21SBUVP2378X2ZQ,NIC_4100,57,746,903131
MSME_19358,Green Retail,23SQEMX8974E3ZZ,NIC_1079,15,-1,931457
MSME_19359,Lakshmi Textiles,22QOOYZ1616N6ZV,NIC_2220,30,649,2215579
MSME_19360,Urban Industries,26UQPDJ2852N4ZV,NIC_4690,38,727,2627716
MSME_19361,Skyline Traders,16BLVXU6595L4ZE,NIC_4100,12,-1,391195
MSME_19362,Lakshmi Textiles,10NXUIM8856R3Z5,NIC_4711,17,772,1671631
MSME_19363,Green Industries,20KGCKH9684J2ZL,NIC_1702,12,792,2632194
MSME_19364,Rapid Foods,27EZDUS9270F8ZE,NIC_4690,4,623,2081537
MSME_19365,Sai Retail,15NMIRG0032Z8Z7,NIC_2220,28,-1,825440
MSME_19366,Prime Packaging,15TGQXC2824G4ZC,NIC_4711,14,734,666967
MSME_19367,Urban Logistics,10XBLNS1981O8ZC,NIC_2220,47,-1,1878996
MSME_19368,Prime Textiles,20HFXDB1267W4ZM,NIC_4690,57,-1,171761
MSME_19369,Urban Retail,27IQQSJ5262Y3ZR,NIC_1702,26,-1,1132016
MSME_19370,Global Retail,15LVJVP1616T2ZD,NIC_4690,50,704,1872305
MSME_19371,Sai Industries,32TZHGQ4335B8ZQ,NIC_4690,55,727,1023653
MSME_19372,Skyline Logistics,30KFDRK3296D6ZI,NIC_4100,58,778,427239
MSME_19373,Skyline Foods,18WEDLJ4966O4ZH,NIC_4100,7,597,1761957
MSME_19374,Sai Foods,12QFHYK6791Z7ZI,NIC_4100,12,-1,2529510
MSME_19375,Prime Traders,35CVCMR4934J4ZM,NIC_1702,23,787,756702
MSME_19376,Skyline Textiles,12YSPWB5697T5Z1,NIC_2220,50,643,2519587
MSME_19377,Skyline Textiles,25FJDOD1701X4ZE,NIC_4711,25,751,1830691
MSME_19378,Global Textiles,12SWLYQ0427P5Z6,NIC_1311,27,771,1359351
MSME_19379,Om Textiles,27CIHSK3596Q1ZH,NIC_1079,21,606,2283499
MSME_19380,Urban Retail,22MBISW4875S2ZB,NIC_4711,48,-1,1025229
MSME_19381,Urban Traders,28SUPIU5374E8ZT,NIC_4100,39,-1,335314
MSME_19382,Urban Traders,34WQXPY9917J2Z9,NIC_1702,44,727,2003751
MSME_19383,Global Foods,11XKGTO0115V2Z4,NIC_4711,7,656,134320
MSME_19384,Urban Enterprises,33OOUSN0404R4ZA,NIC_5229,6,646,693792
MSME_19385,Shree Traders,10SZMZN2868S6ZG,NIC_1702,30,733,667666
MSME_19386,Rapid Foods,24THKQP1116G3Z5,NIC_4100,37,601,1212820
MSME_19387,Global Retail,21EFTEJ7183L6ZC,NIC_4711,27,597,2131503
MSME_19388,Green Enterprises,17QIPFJ5297R2ZG,NIC_4100,58,-1,2539329
MSME_19389,Shree Retail,15GFYGV7411U4ZT,NIC_1311,14,-1,2011836
MSME_19390,Global Foods,13RCJOV6153I5Z9,NIC_2220,33,755,2191504
MSME_19391,Sai Packaging,22WQWKR7338W6ZQ,NIC_4100,54,-1,1443637
MSME_19392,Rapid Logistics,33NIEAD1005M3ZM,NIC_1079,7,630,1077246
MSME_19393,Green Textiles,26LCMQW0238L4Z7,NIC_4690,36,592,2569016
MSME_19394,Rapid Textiles,28SZPLV3223N7ZV,NIC_1311,3,699,715545
MSME_19395,Urban Logistics,18AVLSY4789W3ZC,NIC_4690,41,-1,2471687
MSME_19396,Global Logistics,34EGGBP4225S6ZB,NIC_1702,27,790,2992458
MSME_19397,Om Logistics,19QNFFL3156I7Z0,NIC_2220,1,691,941696
MSME_19398,Shree Traders,28ERSHW9847X4Z2,NIC_4711,36,-1,2587798
MSME_19399,Global Industries,19WMXQM6391X7ZR,NIC_1702,31,738,379955
MSME_19400,Shree Packaging,16UDRFR5648X5ZO,NIC_4100,16,-1,1013746
MSME_19401,Lakshmi Industries,31ZAWVI7898B1ZF,NIC_1311,44,701,2170676
MSME_19402,Sai Traders,10YHMGH5781B2Z4,NIC_4690,55,730,316136
MSME_19403,Skyline Traders,33LJAAG2604O5ZF,NIC_4711,45,589,1334196
MSME_19404,Global Traders,19XVXOP7747J7ZW,NIC_1311,33,752,2300489
MSME_19405,Rapid Logistics,10VUNKT4526H2ZJ,NIC_4690,20,560,1630718
MSME_19406,Global Foods,18CAMQJ0087X6ZV,NIC_4100,28,756,554204
MSME_19407,Prime Packaging,24ZZDPI1830B7Z1,NIC_1311,11,555,998459
MSME_19408,Om Retail,34XDKPF8856X7ZS,NIC_2220,12,796,1729867
MSME_19409,Prime Packaging,30XYKNZ2475N8ZQ,NIC_4711,28,-1,1133867
MSME_19410,Lakshmi Retail,12YYOLK5680P7Z6,NIC_1079,58,571,958394
MSME_19411,Prime Industries,22AGLOU3765K4Z8,NIC_2220,45,609,362944
MSME_19412,Global Industries,26TWJKM5349E7ZB,NIC_1079,22,642,1680531
MSME_19413,Lakshmi Logistics,25JXBPV5069L1ZM,NIC_2220,24,685,1770913
MSME_19414,Sai Logistics,22MSLXH2129V8ZJ,NIC_1311,3,781,2711715
MSME_19415,Prime Traders,25MHESR3769R4ZP,NIC_4690,56,554,692952
MSME_19416,Skyline Logistics,27YXMBE3434C6ZR,NIC_1702,16,735,2047407
MSME_19417,Om Industries,18BHTJP6435T4ZI,NIC_5229,54,679,1365123
MSME_19418,Prime Retail,19PKWIU4012E3ZR,NIC_5229,55,-1,1325375
MSME_19419,Green Enterprises,33FKNOM1176X7ZL,NIC_1311,20,761,1903516
MSME_19420,Shree Retail,35GPDUS7247M7ZF,NIC_1702,56,796,466408
MSME_19421,Skyline Foods,18PWHYN0886G4ZS,NIC_5229,51,742,1273981
MSME_19422,Skyline Logistics,28KZWVH4595T4ZL,NIC_5229,26,-1,2111858
MSME_19423,Global Industries,22SKNPP5447Q6ZB,NIC_4690,18,610,1114826
MSME_19424,Green Industries,23OUUJB9772Q3ZF,NIC_1311,23,641,1473871
MSME_19425,Urban Textiles,11GXKLM7977M2ZT,NIC_4690,27,679,572107
MSME_19426,Prime Foods,23HGXJW1175B5ZH,NIC_1311,4,-1,100967
MSME_19427,Urban Retail,12VUSZI2875H5ZN,NIC_5229,41,-1,2847189
MSME_19428,Prime Foods,13MRQHI2689A6ZV,NIC_1702,38,-1,2192968
MSME_19429,Green Textiles,12GPTNP4270Q2ZW,NIC_2220,35,592,147824
MSME_19430,Lakshmi Textiles,18VEQBV5593K7Z3,NIC_4711,22,692,413710
MSME_19431,Shree Industries,10MYNGJ9625C7ZF,NIC_4690,50,-1,2372933
MSME_19432,Global Textiles,14IVCTU7473I4ZL,NIC_1311,56,717,1897302
MSME_19433,Shree Retail,12GHPVB3012Q8ZB,NIC_1702,40,701,2602194
MSME_19434,Shree Foods,22ZRIXO2813D7ZB,NIC_4100,22,638,688461
MSME_19435,Sai Industries,20TNCBG0989B4Z8,NIC_1702,36,593,2749444
MSME_19436,Rapid Retail,15MLEGM9118C1ZT,NIC_1311,42,627,1308643
MSME_19437,Shree Foods,12PWWTF6079Q2Z5,NIC_5229,56,-1,728542
MSME_19438,Urban Logistics,14ADWQK1961D8ZH,NIC_2220,58,610,666697
MSME_19439,Rapid Retail,30JETXX9726S7ZH,NIC_4690,39,-1,971696
MSME_19440,Sai Traders,36BVUIX1209V4ZF,NIC_4711,13,784,1901041
MSME_19441,Lakshmi Packaging,26GZPTQ1161K4ZQ,NIC_4100,16,-1,2657559
MSME_19442,Sai Foods,36OHYDQ9688D7ZK,NIC_4100,50,-1,2783082
MSME_19443,Global Textiles,12TWAXL8365Y5ZN,NIC_5229,50,-1,487090
MSME_19444,Skyline Foods,25MQXCH6075Z5Z1,NIC_1702,40,-1,1926316
MSME_19445,Rapid Enterprises,14NGZHR7032S6Z3,NIC_1702,45,-1,1868173
MSME_19446,Rapid Textiles,22BLDLM8084K6Z9,NIC_4690,50,589,2145005
MSME_19447,Urban Textiles,15CBRHL3259M6ZR,NIC_4100,26,-1,116215
MSME_19448,Sai Textiles,30SHTOS9869A7ZW,NIC_2220,40,670,409746
MSME_19449,Sai Foods,25QOJRU3393I5Z7,NIC_4711,1,551,1582198
MSME_19450,Prime Enterprises,11JMTBT4576G3ZG,NIC_2220,25,716,1257589
MSME_19451,Om Packaging,17EMKHZ1939P2ZL,NIC_1311,45,687,2147090
MSME_19452,Rapid Enterprises,33WSZVJ1014E6ZG,NIC_5229,40,-1,954995
MSME_19453,Prime Packaging,26RVNTH4060E5Z5,NIC_1702,47,-1,419038
MSME_19454,Om Textiles,10PWUGO3590D5Z8,NIC_1702,41,674,1124907
MSME_19455,Global Enterprises,35EGEBB1646Q1ZD,NIC_4711,49,-1,2885278
MSME_19456,Green Packaging,18CLYMZ1850R5ZX,NIC_1702,24,761,1075071
MSME_19457,Green Textiles,22XQQVZ5270M6ZO,NIC_1079,56,664,641671
MSME_19458,Rapid Enterprises,16CGHPJ0460O4ZR,NIC_5229,24,714,1209515
MSME_19459,Sai Logistics,34YONMS1377N6ZM,NIC_4100,18,698,2539208
MSME_19460,Sai Enterprises,36FIABN9674Y1ZO,NIC_4711,37,-1,832134
MSME_19461,Skyline Foods,20FRHMM7069O3ZY,NIC_4100,38,675,582247
MSME_19462,Global Textiles,32XDKJR6190M6ZR,NIC_1311,9,772,402764
MSME_19463,Sai Textiles,31CDQGY2125C3Z4,NIC_2220,12,-1,971453
MSME_19464,Green Industries,32MUUJJ5733C7ZF,NIC_1702,7,797,1961315
MSME_19465,Skyline Enterprises,25WSAEZ9674K4ZY,NIC_1702,48,552,634544
MSME_19466,Rapid Packaging,30URXMI9874H6ZI,NIC_1311,38,-1,1557308
MSME_19467,Om Traders,24TETPR7209Z2ZM,NIC_2220,15,570,767479
MSME_19468,Sai Packaging,16EDHOJ1671L3ZR,NIC_4100,35,-1,2269016
MSME_19469,Om Retail,14CKNQP8880N5Z5,NIC_5229,28,764,1540656
MSME_19470,Urban Foods,30CTJHQ4946M1ZM,NIC_4690,56,576,1495617
MSME_19471,Rapid Retail,28YGNXQ0352F8ZV,NIC_1079,59,783,1807393
MSME_19472,Urban Enterprises,10STZQM7538N8ZK,NIC_4711,6,-1,1715266
MSME_19473,Lakshmi Traders,22SDKDC2365X1ZZ,NIC_4711,52,760,2638969
MSME_19474,Rapid Enterprises,31EWUXL3963G6ZW,NIC_4711,15,745,809454
MSME_19475,Rapid Textiles,12OSFQN3148H3ZP,NIC_4690,16,717,923650
MSME_19476,Lakshmi Textiles,36PHGDL9430G1ZR,NIC_1702,57,-1,995402
MSME_19477,Sai Enterprises,12VSLCW6899U6ZQ,NIC_2220,29,-1,2063512
MSME_19478,Skyline Textiles,13YMMJA3477C1Z0,NIC_1079,30,-1,1662222
MSME_19479,Global Foods,14NJEEH2186X5Z0,NIC_5229,19,-1,915025
MSME_19480,Shree Logistics,13MCMSI2388Y6ZU,NIC_4690,59,608,409219
MSME_19481,Shree Textiles,23YITNF2078N5Z6,NIC_1702,8,-1,597292
MSME_19482,Lakshmi Textiles,33VUWUL4621K2ZH,NIC_5229,56,766,2510090
MSME_19483,Shree Packaging,25NKNSD3117I2ZK,NIC_4100,13,565,615635
MSME_19484,Urban Enterprises,20CIASP3598H8Z0,NIC_2220,6,663,251137
MSME_19485,Green Textiles,14JWFSE9008O6ZN,NIC_1079,4,688,2124133
MSME_19486,Global Retail,27KEDUW8429W7Z7,NIC_1311,33,-1,267667
MSME_19487,Shree Enterprises,16WILWH3119M7Z4,NIC_5229,15,661,2610317
MSME_19488,Sai Foods,35CFRYE1580C8ZV,NIC_4100,41,768,2221750
MSME_19489,Shree Textiles,32KCORL3241L6ZP,NIC_4100,20,788,1254667
MSME_19490,Sai Textiles,31POLWJ5218T6ZG,NIC_5229,10,-1,2709808
MSME_19491,Shree Traders,33IWNYS8505M8Z6,NIC_1079,23,627,2769953
MSME_19492,Lakshmi Enterprises,30JNRVB9787A1ZQ,NIC_1079,39,723,1008480
MSME_19493,Rapid Foods,30IILPR3061J5ZY,NIC_1079,42,660,874268
MSME_19494,Skyline Enterprises,31JEIKG6252T7ZU,NIC_4711,43,619,1754569
MSME_19495,Skyline Packaging,27JCPVH2864S6Z1,NIC_4711,37,725,2280092
MSME_19496,Skyline Enterprises,27THAPR3812Y2ZZ,NIC_2220,24,639,115309
MSME_19497,Om Retail,10WZJZJ6306B3ZY,NIC_5229,57,718,1345491
MSME_19498,Rapid Industries,22EISCG3915D6Z1,NIC_4690,28,-1,309947
MSME_19499,Lakshmi Traders,25PMKVI0236U8ZH,NIC_1079,1,673,266533
MSME_19500,Skyline Packaging,10OTTZT5712I4ZX,NIC_1079,44,-1,2010802
MSME_19501,Urban Logistics,25VGJFN9679Z6ZH,NIC_4100,34,-1,863137
MSME_19502,Om Industries,22SGSQK9520M4ZK,NIC_4100,4,683,295960
MSME_19503,Om Traders,23ZSHKH1792M1ZA,NIC_5229,23,-1,166255
MSME_19504,Om Textiles,12FSFUK9396I2ZG,NIC_2220,21,579,918256
MSME_19505,Prime Retail,15OGOCL7897P3ZT,NIC_1079,49,671,2896864
MSME_19506,Rapid Traders,26QMNVY0379U5Z0,NIC_2220,22,552,2530467
MSME_19507,Rapid Textiles,23GQRCD6229D2ZU,NIC_1079,22,731,2376853
MSME_19508,Green Enterprises,33MXDSJ8512N3Z9,NIC_1079,46,-1,2852641
MSME_19509,Global Enterprises,17HRKSG0470H1ZN,NIC_4711,50,578,1616442
MSME_19510,Rapid Packaging,11VCFAK8226P1ZP,NIC_4711,27,-1,2297924
MSME_19511,Skyline Foods,30XMFRG3314F7Z6,NIC_4690,18,695,2414787
MSME_19512,Prime Foods,31IQHPS9528H4ZW,NIC_1702,24,723,2055470
MSME_19513,Prime Traders,24UTHBN5798S4ZU,NIC_1079,41,-1,1534246
MSME_19514,Prime Retail,14DKAJZ0701O2ZJ,NIC_2220,18,666,1638867
MSME_19515,Skyline Retail,21IFQHN2731N7Z7,NIC_4690,22,739,1455714
MSME_19516,Rapid Traders,26GMDAM1617S1Z6,NIC_1702,1,684,2714945
MSME_19517,Lakshmi Logistics,16TAFMF6969Q7Z5,NIC_5229,41,787,2455053
MSME_19518,Urban Packaging,30YPHKA0880A7ZN,NIC_1702,56,-1,380026
MSME_19519,Global Textiles,14UXBGO9504M4ZG,NIC_1702,4,666,1944732
MSME_19520,Skyline Enterprises,13OQLKY8090O5ZZ,NIC_4690,44,686,105483
MSME_19521,Lakshmi Textiles,36UNNNS3521I5ZY,NIC_4100,28,-1,2535671
MSME_19522,Shree Packaging,18WZLWY8935H2Z5,NIC_5229,18,586,1651749
MSME_19523,Om Industries,15OVLAZ3849K6ZJ,NIC_1311,24,691,895628
MSME_19524,Om Logistics,30SFYLW8360Y2ZD,NIC_5229,59,-1,2646372
MSME_19525,Global Industries,35MUGRZ6937J6ZK,NIC_1702,5,-1,1006651
MSME_19526,Green Traders,26AZTIS4998G4Z6,NIC_1311,5,770,2939893
MSME_19527,Rapid Foods,27VGBGT0469J7ZP,NIC_1311,18,-1,1977676
MSME_19528,Om Enterprises,28KAMBL2898H8ZT,NIC_1311,7,-1,1425612
MSME_19529,Urban Retail,22HIVWI4580Y6ZP,NIC_2220,47,-1,2655631
